date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:24:39	75419/75419	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:24:39%20GMT	https://www.bancopatagonia.com.ar/agro/financiacion/maquinaria-agricola.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/agro/financiacion/maquinaria-agricola.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:24:40	55132/55132	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:24:40%20GMT	https://www.bancopatagonia.com.ar/agro/seguros/campo.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/agro/seguros/campo.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:24:41	47444/47444	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:24:41%20GMT	https://www.bancopatagonia.com.ar/agro/tarjeta-patagonia-agro/para-usuarios.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/agro/tarjeta-patagonia-agro/para-usuarios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:24:42	47310/47310	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:24:42%20GMT	https://www.bancopatagonia.com.ar/agro/tarjeta-patagonia-agro/para-comercios.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/agro/tarjeta-patagonia-agro/para-comercios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:24:43	65845/65845	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:24:43%20GMT	https://www.bancopatagonia.com.ar/agro/tarjeta-patagonia-agro/acuerdo-tasa-0.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/agro/tarjeta-patagonia-agro/acuerdo-tasa-0.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:24:44	46274/46274	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:24:44%20GMT	https://www.bancopatagonia.com.ar/agro/cuenta-agro/cuenta-agro.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/agro/cuenta-agro/cuenta-agro.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:24:45	51494/51494	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:24:45%20GMT	https://www.bancopatagonia.com.ar/agro/insumos/index.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/agro/insumos/index.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:24:46	48943/48943	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:24:46%20GMT	https://www.bancopatagonia.com.ar/empresas/financiacion/convenios-de-financiacion.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/empresas/financiacion/convenios-de-financiacion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:24:47	80979/80979	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:24:47%20GMT	https://www.bancopatagonia.com.ar/agro/inversiones/fondos-comunes-de-inversion.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/agro/inversiones/fondos-comunes-de-inversion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:24:48	46816/46816	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:24:48%20GMT	https://www.bancopatagonia.com.ar/agro/inversiones/fidecomisos-financieros.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/agro/inversiones/fidecomisos-financieros.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:24:49	50533/50533	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:24:49%20GMT	https://www.bancopatagonia.com.ar/agro/inversiones/plazos-fijos.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/agro/inversiones/plazos-fijos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:24:50	47264/47264	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:24:50%20GMT	https://www.bancopatagonia.com.ar/agro/comercio-exterior/solicitud-electronica.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/agro/comercio-exterior/solicitud-electronica.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:24:51	48025/48025	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:24:51%20GMT	https://www.bancopatagonia.com.ar/agro/comercio-exterior/productos.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/agro/comercio-exterior/productos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:24:52	48430/48430	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:24:52%20GMT	https://www.bancopatagonia.com.ar/agro/comercio-exterior/otros-servicios.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/agro/comercio-exterior/otros-servicios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:24:53	50624/50624	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:24:53%20GMT	https://www.bancopatagonia.com.ar/agro/comercio-exterior/herramientas-para-exportar.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/agro/comercio-exterior/herramientas-para-exportar.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:24:54	96191/96191	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:24:54%20GMT	https://www.bancopatagonia.com.ar/agro/comercio-exterior/marco-regulatorio/normas-y-regulaciones.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/agro/comercio-exterior/marco-regulatorio/normas-y-regulaciones.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:24:55	65209/65209	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:24:55%20GMT	https://www.bancopatagonia.com.ar/empresas/patagonia-sueldo/servicios.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/empresas/patagonia-sueldo/servicios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:24:56	46193/46193	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:24:56%20GMT	https://www.bancopatagonia.com.ar/empresas/patagonia-sueldo/preguntas-frecuentes.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/empresas/patagonia-sueldo/preguntas-frecuentes.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:24:57	59478/59478	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:24:57%20GMT	https://www.bancopatagonia.com.ar/empresas/patagonia-sueldo/guia-implementacion.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/empresas/patagonia-sueldo/guia-implementacion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:24:58	46485/46485	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:24:58%20GMT	https://www.bancopatagonia.com.ar/empresas/comercio-exterior/solicitud-electronica.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/empresas/comercio-exterior/solicitud-electronica.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:24:59	47382/47382	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:24:59%20GMT	https://www.bancopatagonia.com.ar/empresas/comercio-exterior/productos.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/empresas/comercio-exterior/productos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:00	47669/47669	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:00%20GMT	https://www.bancopatagonia.com.ar/empresas/comercio-exterior/otros-servicios.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/empresas/comercio-exterior/otros-servicios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:01	49874/49874	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:01%20GMT	https://www.bancopatagonia.com.ar/empresas/comercio-exterior/herramientas-para-exportar.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/empresas/comercio-exterior/herramientas-para-exportar.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:02	93953/93953	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:02%20GMT	https://www.bancopatagonia.com.ar/empresas/comercio-exterior/marco-regulatorio/normas-y-regulaciones.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/empresas/comercio-exterior/marco-regulatorio/normas-y-regulaciones.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:03	48976/48976	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:03%20GMT	https://www.bancopatagonia.com.ar/empresas/financiacion/patagonia-leasing.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/empresas/financiacion/patagonia-leasing.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:04	46737/46737	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:04%20GMT	https://www.bancopatagonia.com.ar/empresas/financiacion/mercado-capitales.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/empresas/financiacion/mercado-capitales.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:05	46279/46279	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:05%20GMT	https://www.bancopatagonia.com.ar/empresas/financiacion/alternativas-de-financiacion.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/empresas/financiacion/alternativas-de-financiacion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:06	50541/50541	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:06%20GMT	https://www.bancopatagonia.com.ar/empresas/inversiones/plazos-fijos.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/empresas/inversiones/plazos-fijos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:07	80481/80481	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:07%20GMT	https://www.bancopatagonia.com.ar/empresas/inversiones/fondos-comunes-de-inversion.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/empresas/inversiones/fondos-comunes-de-inversion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:08	44893/44893	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:08%20GMT	https://www.bancopatagonia.com.ar/empresas/inversiones/compra-venta-titulos-acciones.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/empresas/inversiones/compra-venta-titulos-acciones.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:09	44417/44417	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:09%20GMT	https://www.bancopatagonia.com.ar/empresas/inversiones/custodia-de-titulos.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/empresas/inversiones/custodia-de-titulos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:10	46544/46544	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:10%20GMT	https://www.bancopatagonia.com.ar/empresas/inversiones/fidecomisos-financieros.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/empresas/inversiones/fidecomisos-financieros.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:11	47940/47940	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:11%20GMT	https://www.bancopatagonia.com.ar/empresas/patagonia-movil-empresas.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/empresas/patagonia-movil-empresas.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:12	45454/45454	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:12%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/pagos.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/empresas/servicios/pagos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:13	46048/46048	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:13%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/recaudaciones.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/empresas/servicios/recaudaciones.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:14	45804/45804	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:14%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/pago-de-servicios.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/empresas/servicios/pago-de-servicios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:15	44707/44707	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:15%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/interbanking.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/empresas/servicios/interbanking.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:16	59768/59768	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:16%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/interfacturas.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/empresas/servicios/interfacturas.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:17	47464/47464	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:17%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/tarjetas-comerciales.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/empresas/servicios/tarjetas-comerciales.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:18	51762/51762	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:18%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/centro-atencion-empresas.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/empresas/servicios/centro-atencion-empresas.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:19	79009/79009	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:19%20GMT	https://www.bancopatagonia.com.ar/sector-publico/inversiones/fondos-comunes-de-inversion.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/sector-publico/inversiones/fondos-comunes-de-inversion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:21	45047/45047	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:20%20GMT	https://www.bancopatagonia.com.ar/sector-publico/inversiones/plazo-fijo.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/sector-publico/inversiones/plazo-fijo.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:21	45896/45896	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:21%20GMT	https://www.bancopatagonia.com.ar/sector-publico/servicios/servicio-de-recaudacion.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/sector-publico/servicios/servicio-de-recaudacion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:22	44381/44381	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:22%20GMT	https://www.bancopatagonia.com.ar/sector-publico/servicios/servicio-de-pagos.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/sector-publico/servicios/servicio-de-pagos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:23	46874/46874	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:23%20GMT	https://www.bancopatagonia.com.ar/sector-publico/servicios/servicios-para-personal.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/sector-publico/servicios/servicios-para-personal.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:24	44253/44253	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:24%20GMT	https://www.bancopatagonia.com.ar/sector-publico/servicios/financiacion.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/sector-publico/servicios/financiacion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:25	44281/44281	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:25%20GMT	https://www.bancopatagonia.com.ar/sector-publico/servicios/otros-servicios.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/sector-publico/servicios/otros-servicios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:26	46249/46249	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:26%20GMT	https://www.bancopatagonia.com.ar/sector-publico/programa-universidades/relacion-institucional.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/sector-publico/programa-universidades/relacion-institucional.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:27	46422/46422	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:27%20GMT	https://www.bancopatagonia.com.ar/sector-publico/programa-universidades/docentes-yno-docentes.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/sector-publico/programa-universidades/docentes-yno-docentes.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:28	43094/43094	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:28%20GMT	https://www.bancopatagonia.com.ar/sector-publico/programa-universidades/alumnos.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/sector-publico/programa-universidades/alumnos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:29	44430/44430	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:29%20GMT	https://www.bancopatagonia.com.ar/sector-publico/programa-universidades/graduados.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/sector-publico/programa-universidades/graduados.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:30	43575/43575	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:30%20GMT	https://www.bancopatagonia.com.ar/sector-publico/rio-negro/presencia.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/sector-publico/rio-negro/presencia.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:31	52376/52376	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:31%20GMT	https://www.bancopatagonia.com.ar/sector-publico/rio-negro/propuesta-valor.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/sector-publico/rio-negro/propuesta-valor.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:32	44371/44371	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:32%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/historia.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/institucional/banco-patagonia/historia.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:33	44722/44722	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:33%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/mercado-de-capitales.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/institucional/banco-patagonia/mercado-de-capitales.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:34	49710/49710	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:34%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/patagonia-inversora.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/institucional/banco-patagonia/patagonia-inversora.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:35	43277/43277	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:35%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/patagonia-valores-sa.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/institucional/banco-patagonia/patagonia-valores-sa.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:37	18918/18918	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:36%20GMT	https://bp.bancopatagonia.com.ar/relacion-con-inversores/es/institucional	/home/pablo/websites/bancopatagonia/bp.bancopatagonia.com.ar/relacion-con-inversores/es/institucional.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:37	44698/44698	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:37%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/desarrollo-humano.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/institucional/banco-patagonia/desarrollo-humano.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:38	54982/54982	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:38%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/sustentabilidad.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/institucional/banco-patagonia/sustentabilidad.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:39	57528/57528	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:39%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/politicas-aml-cft.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/institucional/banco-patagonia/politicas-aml-cft.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:40	52906/52906	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:40%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/disciplina-del-mercado.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/institucional/banco-patagonia/disciplina-del-mercado.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:41	56968/56968	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:41%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/asistencia-a-vinculados.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/institucional/banco-patagonia/asistencia-a-vinculados.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:42	44131/44131	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:42%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/etica-e-integridad.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/institucional/banco-patagonia/etica-e-integridad.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:43	42020/42020	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:43%20GMT	https://www.bancopatagonia.com.ar/institucional/organizacion/accionistas.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/institucional/organizacion/accionistas.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:44	70803/70803	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:44%20GMT	https://www.bancopatagonia.com.ar/institucional/organizacion/autoridades.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/institucional/organizacion/autoridades.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:45	56416/56416	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:45%20GMT	https://www.bancopatagonia.com.ar/institucional/organizacion/comites.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/institucional/organizacion/comites.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:46	43053/43053	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:46%20GMT	https://www.bancopatagonia.com.ar/institucional/organizacion/sector-financiero.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/institucional/organizacion/sector-financiero.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:47	89660/89660	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:47%20GMT	https://www.bancopatagonia.com.ar/personas/tarjetas/temporada-verano.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/personas/tarjetas/temporada-verano.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:48	54358/54358	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:48%20GMT	https://www.bancopatagonia.com.ar/personas/pago-de-transporte.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/personas/pago-de-transporte.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:49	72241/72241	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:49%20GMT	https://www.bancopatagonia.com.ar/nyps/patagonia-mix/index.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/nyps/patagonia-mix/index.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:50	72089/72089	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:50%20GMT	https://www.bancopatagonia.com.ar/personas/prestamos/prestamos-hipotecarios-uva.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/personas/prestamos/prestamos-hipotecarios-uva.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:51	48473/48473	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:51%20GMT	https://www.bancopatagonia.com.ar/personas/referidos.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/personas/referidos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:52	55425/55425	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:52%20GMT	https://www.bancopatagonia.com.ar/personas/nueva-operatoria-sucursales.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/personas/nueva-operatoria-sucursales.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:53	50368/50368	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:53%20GMT	https://www.bancopatagonia.com.ar/ebank/personas/seguridad/index.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/ebank/personas/seguridad/index.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:54	45509/45509	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:54%20GMT	https://www.bancopatagonia.com.ar/personas/jubilaciones-italianas.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/personas/jubilaciones-italianas.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:55	246/246	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:55%20GMT	https://www.bancopatagonia.com.ar/ayuda/index.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/ayuda/index.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
